bc_weights,vanilla_L2_err,sinh_L2_err,geometric_mean,max_error,weight_sum
"[10.0, 1.0, 0.01]",0.9997535100428231,1.0006510077454411,1.0002021582267222,1.0006510077454411,11.01
"[10.0, 0.1, 10.0]",0.999767093402262,1.0006404743066715,1.0002036885246133,1.0006404743066715,20.1
"[10.0, 1.0, 0.001]",0.9997731932854028,1.000654365228499,1.0002136822196916,1.000654365228499,11.001
"[10.0, 0.001, 10.0]",0.9997781438179552,1.0006593315936196,1.000218640665522,1.0006593315936196,20.000999999999998
"[10.0, 0.001, 1.0]",0.999741494012627,1.0007081810707235,1.0002247207574424,1.0007081810707235,11.001
"[10.0, 0.1, 0.1]",0.99974466988773,1.0007053411242846,1.0002248901707986,1.0007053411242846,10.2
"[10.0, 0.1, 0.001]",0.9997451349490134,1.0007063985344886,1.0002256512643553,1.0007063985344886,10.100999999999999
"[10.0, 0.1, 1.0]",0.9997463683450265,1.00070716797481,1.0002266527940817,1.00070716797481,11.1
"[10.0, 0.001, 0.001]",0.9997449753723998,1.0007161671543054,1.0002304533888395,1.0007161671543054,10.001999999999999
"[10.0, 0.1, 0.01]",0.9997739239510459,1.0007212773490206,1.0002474884929895,1.0007212773490206,10.11
"[10.0, 0.01, 0.1]",0.9997715102963092,1.0007237396145783,1.0002475116409124,1.0007237396145783,10.11
"[10.0, 0.01, 1.0]",0.9997785418075242,1.0007188947605679,1.0002486077785653,1.0007188947605679,11.01
"[10.0, 0.001, 0.1]",0.9997731267515705,1.0007263214175688,1.000249610540409,1.0007263214175688,10.100999999999999
"[10.0, 0.01, 0.01]",0.9997736881394625,1.0007272231887252,1.0002503420389093,1.0007272231887252,10.02
"[10.0, 0.01, 0.001]",0.9997880590016522,1.0007307193770119,1.0002592781420574,1.0007307193770119,10.011
"[10.0, 0.001, 0.01]",0.9997929976557484,1.000729991671308,1.000261384947489,1.000729991671308,10.011
"[100.0, 100.0, 1000.0]",0.9997493546801303,1.0011078832019253,1.000428388339873,1.0011078832019253,1200.0
"[100.0, 100.0, 100.0]",0.9997557464679621,1.0016715516667938,1.0007131906057585,1.0016715516667938,300.0
"[100.0, 100.0, 10.0]",0.9997515578311513,1.0017331961786922,1.0007418865076179,1.0017331961786922,210.0
"[100.0, 100.0, 0.01]",0.9997519882728207,1.0017358994440044,1.0007434522360892,1.0017358994440044,200.01
"[100.0, 100.0, 1.0]",0.9997779709278334,1.0017442136482346,1.0007606093916417,1.0017442136482346,201.0
