bc_weights,vanilla_L2_err,sinh_L2_err,geometric_mean,max_error,weight_sum
"[10.0, 0.001, 0.1]",0.9996784550681789,0.17994947779516043,0.42413631765340676,0.9996784550681789,10.100999999999999
"[1.0, 0.01, 0.1]",0.9975924645252817,0.18137123743638628,0.42536405554320716,0.9975924645252817,1.11
"[10.0, 0.1, 0.01]",0.9996787132605933,0.1820104865983832,0.4265583301760806,0.9996787132605933,10.11
"[1.0, 1.0, 10.0]",0.9976387217785613,0.18267341702598483,0.4268982012901033,0.9976387217785613,12.0
"[10.0, 0.1, 0.001]",0.9996787240300681,0.18243461599299118,0.4270550364236311,0.9996787240300681,10.100999999999999
"[0.01, 10.0, 0.001]",1.246590854646949,0.1465488354542853,0.4274183407815727,1.246590854646949,10.011
"[10.0, 0.01, 0.01]",0.9996783069189675,0.1839218369586328,0.42879210647612487,0.9996783069189675,10.02
"[10.0, 0.001, 0.01]",0.9996785703925412,0.18405413043526442,0.4289463486129325,0.9996785703925412,10.011
"[10.0, 0.01, 0.001]",0.9996783143090776,0.18430782684903266,0.4292418172294148,0.9996783143090776,10.011
"[10.0, 0.001, 0.001]",0.9996788668918376,0.18443254885991245,0.429387146363571,0.9996788668918376,10.001999999999999
"[0.1, 10.0, 10.0]",0.9757797064296192,0.18956659911340865,0.430087479975578,0.9757797064296192,20.1
"[0.01, 10.0, 0.01]",1.2766794940027504,0.14608472359615868,0.4318603605359903,1.2766794940027504,10.02
"[1.0, 0.001, 1.0]",0.9975980625335674,0.18963085669652405,0.43494295630235574,0.9975980625335674,2.001
"[1.0, 0.01, 1.0]",0.9975995354089041,0.19038817490629148,0.43581091637757946,0.9975995354089041,2.01
"[1.0, 0.1, 0.001]",0.9975913629039397,0.19069933733238997,0.4361651199193914,0.9975913629039397,1.101
"[0.01, 10.0, 1.0]",1.263978492632332,0.15224543604672774,0.4386740894610657,1.263978492632332,11.01
"[1.0, 0.1, 0.01]",0.997590545386496,0.19310209802310474,0.43890412083067265,0.997590545386496,1.11
