panel,variant,time_s,median_l2,q25_l2,q75_l2,median_best_l2,q25_best_l2,q75_best_l2,n_seeds
p0b,direct_autodiff,944.310954,4.4474932854e-03,3.9219579835e-03,4.8691164677e-03,3.2856020321e-03,3.2665338152e-03,3.5423255206e-03,5
p0b,direct_autodiff,950.961031,3.6558780006e-03,3.6451797300e-03,4.3003568708e-03,3.2856020321e-03,3.2524800620e-03,3.5068638768e-03,5
p0b,direct_autodiff,957.611108,3.4894638594e-03,3.3174470850e-03,3.9583620749e-03,3.2856020321e-03,3.1471214285e-03,3.4246126221e-03,5
p0b,direct_autodiff,964.261185,3.9437748190e-03,3.7754715464e-03,5.1183652917e-03,3.2856020321e-03,3.1148675848e-03,3.4163901054e-03,5
p0b,direct_autodiff,970.911263,4.1486642185e-03,3.9103203547e-03,5.6612200829e-03,3.2856020321e-03,3.1148675848e-03,3.4163901054e-03,5
p0b,direct_autodiff,977.561340,4.3681619241e-03,4.3240535160e-03,4.4319498623e-03,3.2856020321e-03,3.1148675848e-03,3.4163901054e-03,5
p0b,direct_autodiff,984.211417,4.0539732313e-03,3.8406808262e-03,4.7588745645e-03,3.2856020321e-03,3.1148675848e-03,3.4163901054e-03,5
p0b,direct_autodiff,990.861494,3.8905722961e-03,3.7681560506e-03,4.6303249728e-03,3.2856020321e-03,3.1148675848e-03,3.4163901054e-03,5
p0b,direct_autodiff,997.511571,4.4867523631e-03,4.0459118924e-03,5.4504137183e-03,3.2856020321e-03,3.1148675848e-03,3.4163901054e-03,5
p0b,direct_autodiff,1004.161648,3.8604530711e-03,3.5618110795e-03,4.6430138273e-03,3.2814778872e-03,3.1148675848e-03,3.4163901054e-03,5
p0b,direct_autodiff,1010.811725,3.4653300234e-03,3.0709200898e-03,4.0498498367e-03,3.1148675848e-03,3.0709200898e-03,3.4163901054e-03,5
p0b,direct_autodiff,1017.461803,3.4746187560e-03,3.4081079938e-03,3.9901595516e-03,3.1148675848e-03,2.9984133371e-03,3.4163901054e-03,5
p0b,direct_autodiff,1024.111880,3.8056739186e-03,3.7190135104e-03,3.8733926351e-03,3.1148675848e-03,2.9984133371e-03,3.2254871132e-03,5
p0b,direct_autodiff,1030.761957,4.4075480002e-03,3.5482392340e-03,4.5097095980e-03,3.0684320081e-03,2.9984133371e-03,3.1148675848e-03,5
p0b,direct_autodiff,1037.412034,3.5639913531e-03,3.2950259072e-03,3.9051900955e-03,3.0684320081e-03,2.9984133371e-03,3.1148675848e-03,5
p0b,direct_autodiff,1044.062111,3.4896292206e-03,3.2110012645e-03,3.4960898880e-03,3.0569905831e-03,2.9984133371e-03,3.0684320081e-03,5
p0b,direct_autodiff,1050.712188,3.3804676291e-03,3.3459942050e-03,3.7361666839e-03,3.0151172452e-03,2.9984133371e-03,3.0684320081e-03,5
p0b,direct_autodiff,1057.362265,3.8748991453e-03,3.8604690095e-03,4.1207326460e-03,3.0151172452e-03,2.9984133371e-03,3.0684320081e-03,5
p0b,direct_autodiff,1064.012343,4.1854105871e-03,3.7817984011e-03,4.6872353177e-03,3.0151172452e-03,2.9984133371e-03,3.0684320081e-03,5
p0b,direct_autodiff,1070.662420,4.1061525455e-03,3.6128973379e-03,4.8673303516e-03,3.0151172452e-03,2.9984133371e-03,3.0684320081e-03,5
p0b,direct_autodiff,1077.312497,3.7884497035e-03,3.7610741094e-03,3.8103226599e-03,3.0151172452e-03,2.9984133371e-03,3.0684320081e-03,5
p0b,direct_autodiff,1083.962574,3.5412216590e-03,3.5217331960e-03,4.2313428851e-03,3.0151172452e-03,2.9984133371e-03,3.0634942401e-03,5
p0b,direct_autodiff,1090.612651,3.5337192346e-03,3.1893018491e-03,4.1183228677e-03,3.0151172452e-03,2.9984133371e-03,3.0575880557e-03,5
p0b,direct_autodiff,1097.262728,4.1036002581e-03,4.0410635577e-03,4.1405804111e-03,3.0151172452e-03,2.9984133371e-03,3.0575880557e-03,5
p0b,direct_autodiff,1103.912805,3.9166800954e-03,3.5953327388e-03,4.1702179566e-03,3.0151172452e-03,2.9984133371e-03,3.0575880557e-03,5
p0b,direct_autodiff,1110.562883,3.3542000399e-03,3.3295797817e-03,3.6994134912e-03,3.0151172452e-03,2.9984133371e-03,3.0575880557e-03,5
p0b,direct_autodiff,1117.212960,3.9681665844e-03,3.4455849855e-03,4.1171969821e-03,3.0151172452e-03,2.9984133371e-03,3.0575880557e-03,5
p0b,direct_autodiff,1123.863037,3.5513861269e-03,3.4476662423e-03,3.8950244382e-03,2.9984133371e-03,2.9942279091e-03,3.0575880557e-03,5
p0b,direct_autodiff,1130.513114,3.3942927805e-03,3.0530724754e-03,3.4446726024e-03,2.9984133371e-03,2.9603561337e-03,3.0575880557e-03,5
p0b,direct_autodiff,1137.163191,3.4600125762e-03,2.9650686885e-03,3.4748041454e-03,2.9984133371e-03,2.9068310839e-03,3.0575880557e-03,5
p0b,direct_autodiff,1143.813268,3.3747522312e-03,3.3447201521e-03,3.4928001439e-03,2.9984133371e-03,2.8937366886e-03,3.0575880557e-03,5
p0b,direct_autodiff,1150.463345,3.3159890043e-03,3.3016224281e-03,3.5275415452e-03,2.9984133371e-03,2.8937366886e-03,3.0575880557e-03,5
p0b,direct_autodiff,1157.113423,3.6368422242e-03,3.2857386365e-03,4.4144953394e-03,2.9984133371e-03,2.8937366886e-03,3.0575880557e-03,5
p0b,direct_autodiff,1163.763500,3.7219419781e-03,3.3345664916e-03,4.4939130944e-03,2.9984133371e-03,2.8937366886e-03,3.0575880557e-03,5
p0b,direct_autodiff,1170.413577,3.4999298231e-03,3.3803175739e-03,4.1308100738e-03,2.9984133371e-03,2.8937366886e-03,3.0575880557e-03,5
p0b,direct_autodiff,1177.063654,3.5120119653e-03,3.5041288597e-03,3.6558944314e-03,2.9984133371e-03,2.8937366886e-03,3.0575880557e-03,5
p0b,direct_autodiff,1183.713731,3.5940285567e-03,3.4473759019e-03,3.6006960573e-03,2.9984133371e-03,2.8937366886e-03,3.0575880557e-03,5
p0b,direct_autodiff,1190.363808,3.3340495517e-03,3.2247952564e-03,3.5958627113e-03,2.9984133371e-03,2.8937366886e-03,3.0575880557e-03,5
p0b,polarization_jet,0.000000,7.5131191290e-01,6.5247485355e-01,9.0824559879e-01,7.5131191290e-01,6.5247485355e-01,9.0824559879e-01,5
p0b,polarization_jet,6.653245,5.4447405800e-02,4.9555660151e-02,5.6893485613e-02,5.4447405800e-02,4.9555660151e-02,5.6893485613e-02,5
p0b,polarization_jet,13.306490,1.2917263449e-02,1.0477983400e-02,1.3564938282e-02,1.2435273013e-02,1.0477983400e-02,1.3341407652e-02,5
p0b,polarization_jet,19.959735,1.3993554032e-02,1.0938011838e-02,1.4047336970e-02,1.2435273013e-02,9.6273391322e-03,1.3341407652e-02,5
p0b,polarization_jet,26.612980,9.2935642926e-03,9.2281868445e-03,9.4063824877e-03,8.8439798029e-03,7.4894015171e-03,9.2935642926e-03,5
p0b,polarization_jet,33.266225,8.5640400327e-03,7.1529496170e-03,9.1559344601e-03,7.1761061843e-03,7.1529496170e-03,7.3402547398e-03,5
p0b,polarization_jet,39.919470,7.2264842666e-03,6.9451591845e-03,1.1902741649e-02,6.9451591845e-03,6.5481766007e-03,7.3402547398e-03,5
p0b,polarization_jet,46.572715,8.9456828634e-03,7.9866011425e-03,9.6555649806e-03,6.9377480639e-03,5.3590991609e-03,7.3402547398e-03,5
p0b,polarization_jet,53.225960,9.3961310115e-03,8.9748528036e-03,1.0916724250e-02,6.9377480639e-03,5.3590991609e-03,7.3402547398e-03,5
p0b,polarization_jet,59.879205,9.7433679606e-03,8.9953969803e-03,1.0111138425e-02,6.9377480639e-03,5.3590991609e-03,7.3402547398e-03,5
p0b,polarization_jet,66.532450,7.3751519650e-03,6.2424651547e-03,8.3014700402e-03,6.5107556555e-03,4.9626695872e-03,7.3402547398e-03,5
p0b,polarization_jet,73.185695,7.3013334583e-03,5.5102430325e-03,8.3392179813e-03,6.2789975816e-03,4.7497754196e-03,6.9560918321e-03,5
p0b,polarization_jet,79.838940,7.6434236519e-03,6.2333349220e-03,9.3311682944e-03,6.1814031528e-03,4.7497754196e-03,6.2789975816e-03,5
p0b,polarization_jet,86.492186,8.7393014697e-03,4.9513194045e-03,9.9034192312e-03,4.9513194045e-03,4.7497754196e-03,6.2789975816e-03,5
p0b,polarization_jet,93.145431,9.0289227269e-03,4.8098336301e-03,1.1339392858e-02,4.7497754196e-03,4.3181798336e-03,6.2789975816e-03,5
p0b,polarization_jet,99.798676,1.2745495984e-02,7.7754393495e-03,1.7424337143e-02,4.7497754196e-03,4.2094490017e-03,6.2789975816e-03,5
p0b,polarization_jet,106.451921,7.1618000448e-03,6.5145340431e-03,9.5295570465e-03,4.2034864043e-03,3.9767766885e-03,5.2129093553e-03,5
p0b,polarization_jet,113.105166,5.0884607168e-03,4.4176479406e-03,1.1269143202e-02,4.0516491765e-03,3.5784894995e-03,4.2034864043e-03,5
p0b,polarization_jet,119.758411,5.1973721572e-03,4.9743203991e-03,5.4911147085e-03,3.5784894995e-03,3.1996655645e-03,4.0516491765e-03,5
p0b,polarization_jet,126.411656,6.4946023172e-03,5.5281978441e-03,6.5935749928e-03,3.5784894995e-03,3.1244563140e-03,4.0516491765e-03,5
p0b,polarization_jet,133.064901,7.3687925734e-03,5.8918675305e-03,7.4674578599e-03,3.5784894995e-03,3.1244563140e-03,4.0516491765e-03,5
p0b,polarization_jet,139.718146,7.6646938841e-03,5.4777051363e-03,1.0414749516e-02,3.5784894995e-03,3.1244563140e-03,4.0516491765e-03,5
p0b,polarization_jet,146.371391,8.5259287742e-03,7.2889815077e-03,1.5975979580e-02,3.5784894995e-03,3.1244563140e-03,4.0516491765e-03,5
p0b,polarization_jet,153.024636,6.9299137730e-03,5.9697448371e-03,1.0440747937e-02,3.5784894995e-03,3.1244563140e-03,3.8094570265e-03,5
p0b,polarization_jet,159.677881,3.6693131768e-03,3.5815952470e-03,5.6689268158e-03,3.1915657291e-03,3.1244563140e-03,3.4809949988e-03,5
p0b,polarization_jet,166.331126,3.5230684665e-03,3.3769610448e-03,7.1358743556e-03,3.1244563140e-03,3.0952123209e-03,3.3769610448e-03,5
p0b,polarization_jet,172.984371,4.0237783955e-03,3.6343768959e-03,6.3854908313e-03,3.1244563140e-03,3.0952123209e-03,3.3302911943e-03,5
p0b,polarization_jet,179.637616,6.3155218521e-03,3.8606796557e-03,6.4839972880e-03,3.1244563140e-03,3.0952123209e-03,3.3302911943e-03,5
p0b,polarization_jet,186.290861,5.9881567458e-03,5.4068933933e-03,7.6509610835e-03,3.0952123209e-03,2.9084832219e-03,3.1244563140e-03,5
p0b,polarization_jet,192.944106,6.5698325472e-03,4.8727629712e-03,6.6483526093e-03,3.0952123209e-03,2.6661430106e-03,3.1244563140e-03,5
p0b,polarization_jet,199.597351,4.1648071338e-03,3.6235422197e-03,6.1757040532e-03,3.0952123209e-03,2.6661430106e-03,3.1244563140e-03,5
p0b,polarization_jet,206.250596,6.2776982042e-03,3.8754422307e-03,8.4665338222e-03,3.0952123209e-03,2.6661430106e-03,3.1244563140e-03,5
p0b,polarization_jet,212.903841,6.5676720414e-03,4.1479971758e-03,8.0772405297e-03,3.0952123209e-03,2.6661430106e-03,3.1244563140e-03,5
p0b,polarization_jet,219.557086,5.3949533768e-03,3.9911390732e-03,9.8100453429e-03,3.0952123209e-03,2.6661430106e-03,3.1244563140e-03,5
p0b,polarization_jet,226.210331,5.8265936266e-03,5.7864584179e-03,7.0914208775e-03,3.0952123209e-03,2.6661430106e-03,3.1244563140e-03,5
p0b,polarization_jet,232.863576,6.1922442981e-03,5.3038082629e-03,6.9670911402e-03,3.0952123209e-03,2.6661430106e-03,3.1244563140e-03,5
p0b,polarization_jet,239.516821,8.3368062624e-03,4.5561300742e-03,1.0539146837e-02,3.0952123209e-03,2.6661430106e-03,3.1244563140e-03,5
p0b,polarization_jet,246.170066,5.3164981050e-03,4.7025189756e-03,5.4033880781e-03,3.0295195200e-03,2.6661430106e-03,3.0952123209e-03,5
p0b,polarization_jet,252.823312,4.6725507565e-03,2.9478992039e-03,6.0123401820e-03,2.9656186448e-03,2.6494223454e-03,3.0952123209e-03,5
p0b,polarization_jet,259.476557,3.9022467412e-03,2.6355172874e-03,4.5378851172e-03,2.9656186448e-03,2.6070873301e-03,3.0952123209e-03,5
p0b,polarization_jet,266.129802,5.5640532822e-03,4.1971987745e-03,6.8194420534e-03,2.9656186448e-03,2.6023424807e-03,3.0952123209e-03,5
p0b,polarization_jet,272.783047,6.1140334647e-03,4.5556895010e-03,6.6008938758e-03,2.9656186448e-03,2.6023424807e-03,3.0952123209e-03,5
p0b,polarization_jet,279.436292,7.6022893219e-03,4.4010645735e-03,1.0280879330e-02,2.9656186448e-03,2.6023424807e-03,3.0952123209e-03,5
p0b,polarization_jet,286.089537,5.3722866996e-03,3.9508760094e-03,5.8037247397e-03,2.6023424807e-03,2.5612450150e-03,2.9656186448e-03,5
p0b,polarization_jet,292.742782,3.7375037861e-03,2.5096660042e-03,5.9075276896e-03,2.6023424807e-03,2.2373691143e-03,2.9656186448e-03,5
p0b,polarization_jet,299.396027,3.9061218648e-03,3.4133441241e-03,4.8825449130e-03,2.6023424807e-03,2.2373691143e-03,2.9656186448e-03,5
p0b,polarization_jet,306.049272,6.1361110029e-03,4.5009224243e-03,8.6165509835e-03,2.6023424807e-03,2.2373691143e-03,2.9656186448e-03,5
p0b,polarization_jet,312.702517,7.5313098235e-03,5.5620813981e-03,9.7361317510e-03,2.6023424807e-03,2.2373691143e-03,2.9656186448e-03,5
p0b,polarization_jet,319.355762,4.4484445214e-03,3.5592901875e-03,6.2919836657e-03,2.6023424807e-03,2.2373691143e-03,2.9656186448e-03,5
p0b,polarization_jet,326.009007,5.0912424385e-03,4.2654497586e-03,6.7920364831e-03,2.6023424807e-03,2.2373691143e-03,2.9656186448e-03,5
p0b,polarization_jet,332.662252,5.4597989956e-03,5.0030802242e-03,6.0334019117e-03,2.5086691533e-03,2.2373691143e-03,2.9656186448e-03,5
p0b,polarization_jet,339.315497,5.5755740790e-03,4.1024777918e-03,7.1575652500e-03,2.2672098880e-03,2.2373691143e-03,2.9656186448e-03,5
p0b,polarization_jet,345.968742,6.1643984326e-03,5.9143295563e-03,6.4492734905e-03,2.2373691143e-03,2.2350468505e-03,2.9656186448e-03,5
p0b,polarization_jet,352.621987,6.8545725414e-03,6.0695490075e-03,7.1144643543e-03,2.2373691143e-03,2.2350468505e-03,2.7037800502e-03,5
p0b,polarization_jet,359.275232,9.9426124507e-03,3.6708373633e-03,1.4875762041e-02,2.2350468505e-03,2.0717241625e-03,2.2373691143e-03,5
p0b,polarization_jet,365.928477,4.7251833064e-03,3.6971537373e-03,7.0996982846e-03,2.2350468505e-03,1.9867023584e-03,2.2373691143e-03,5
p0b,polarization_jet,372.581722,4.0297774172e-03,3.2787546559e-03,4.9977859171e-03,2.2350468505e-03,1.9867023584e-03,2.2373691143e-03,5
p0b,polarization_jet,379.234967,4.0493388958e-03,3.6569055119e-03,4.2475686931e-03,2.2350468505e-03,1.9867023584e-03,2.2373691143e-03,5
p0b,polarization_jet,385.888212,4.2334978253e-03,3.0685270819e-03,5.6117274253e-03,2.0953513921e-03,1.9867023584e-03,2.2373691143e-03,5
p0b,polarization_jet,392.541457,4.1691556640e-03,2.2047207977e-03,6.8766184502e-03,1.9921847051e-03,1.9867023584e-03,2.2373691143e-03,5
p0b,polarization_jet,399.194702,3.8847448308e-03,2.9709811408e-03,4.1967866068e-03,1.9921847051e-03,1.9867023584e-03,2.2373691143e-03,5
p0b,polarization_jet,405.847947,4.2850182511e-03,3.2191271915e-03,5.8991933185e-03,1.9921847051e-03,1.9867023584e-03,2.2373691143e-03,5
p0b,polarization_jet,412.501192,5.5145503852e-03,2.4550135631e-03,5.6396929369e-03,1.9921847051e-03,1.9867023584e-03,2.0352710171e-03,5
p0b,polarization_jet,419.154438,9.0632015663e-03,2.5395063495e-03,9.0795984766e-03,1.9867023584e-03,1.6709164613e-03,1.9921847051e-03,5
p0b,polarization_jet,425.807683,4.1487717047e-03,3.9017713900e-03,5.4999652985e-03,1.9867023584e-03,1.6709164613e-03,1.9921847051e-03,5
p0b,polarization_jet,432.460928,3.3490142430e-03,3.2064511251e-03,5.4239829226e-03,1.9867023584e-03,1.6709164613e-03,1.9921847051e-03,5
p0b,polarization_jet,439.114173,3.1738799515e-03,3.1518416157e-03,3.4786251695e-03,1.9867023584e-03,1.6709164613e-03,1.9921847051e-03,5
p0b,polarization_jet,445.767418,3.8420303716e-03,3.5583185473e-03,5.0624209705e-03,1.9867023584e-03,1.6709164613e-03,1.9921847051e-03,5
p0b,polarization_jet,452.420663,4.7782299460e-03,3.9610567681e-03,5.2645150859e-03,1.9867023584e-03,1.6035794718e-03,1.9921847051e-03,5
p0b,polarization_jet,459.073908,2.4402846178e-03,2.1981374081e-03,2.6683342928e-03,1.9867023584e-03,1.4514774702e-03,1.9921847051e-03,5
p0b,polarization_jet,465.727153,2.4442250324e-03,2.1635629831e-03,4.5528629846e-03,1.9867023584e-03,1.4514774702e-03,1.9921847051e-03,5
p0b,polarization_jet,472.380398,2.8122608983e-03,2.6416574581e-03,4.3236427612e-03,1.9867023584e-03,1.4514774702e-03,1.9921847051e-03,5
p0b,polarization_jet,479.033643,3.4835130097e-03,3.4352823397e-03,3.6010904593e-03,1.9867023584e-03,1.4514774702e-03,1.9921847051e-03,5
p0b,polarization_jet,485.686888,4.0077211113e-03,2.3654521961e-03,4.5307864224e-03,1.9035995862e-03,1.3672377748e-03,1.9867023584e-03,5
p0b,polarization_jet,492.340133,3.5261288864e-03,2.5849753363e-03,4.9440431272e-03,1.8304462352e-03,1.3672377748e-03,1.9867023584e-03,5
p0b,polarization_jet,498.993378,3.2825350401e-03,2.8025431438e-03,3.8462516867e-03,1.8304462352e-03,1.3672377748e-03,1.9867023584e-03,5
p0b,polarization_jet,505.646623,3.4351705817e-03,3.3533536025e-03,6.0752579801e-03,1.8304462352e-03,1.3672377748e-03,1.9867023584e-03,5
p0b,polarization_jet,512.299868,4.7029840253e-03,3.8343600322e-03,9.3092301060e-03,1.8304462352e-03,1.3672377748e-03,1.9867023584e-03,5
p0b,polarization_jet,518.953113,3.7503687351e-03,1.8827046163e-03,5.1463215478e-03,1.8304462352e-03,1.3672377748e-03,1.9867023584e-03,5
p0b,polarization_jet,525.606358,3.8440632053e-03,1.9221999842e-03,4.7770890951e-03,1.8304462352e-03,1.3672377748e-03,1.9867023584e-03,5
p0b,polarization_jet,532.259603,3.5246451411e-03,3.1336486421e-03,4.2085836489e-03,1.8304462352e-03,1.3672377748e-03,1.9867023584e-03,5
p0b,polarization_jet,538.912848,2.7189385485e-03,2.2512145349e-03,3.9489386880e-03,1.8304462352e-03,1.3672377748e-03,1.9867023584e-03,5
p0b,polarization_jet,545.566093,3.7096233387e-03,2.8501151642e-03,3.9534491782e-03,1.8304462352e-03,1.3672377748e-03,1.9867023584e-03,5
p0b,polarization_jet,552.219338,4.3608863807e-03,3.1602741805e-03,4.6838961414e-03,1.8304462352e-03,1.3572972859e-03,1.9867023584e-03,5
p0b,polarization_jet,558.872583,4.0232937632e-03,1.6568780956e-03,4.9631828786e-03,1.8304462352e-03,1.3199413213e-03,1.9867023584e-03,5
p0b,polarization_jet,565.525828,3.5662255425e-03,1.3387404208e-03,3.8542868367e-03,1.8304462352e-03,1.3110603347e-03,1.9867023584e-03,5
p0b,polarization_jet,572.179073,3.0450090020e-03,1.6310303932e-03,3.1747169855e-03,1.8304462352e-03,1.3110603347e-03,1.9867023584e-03,5
p0b,polarization_jet,578.832318,3.1641177206e-03,2.7031328664e-03,4.1602209913e-03,1.8304462352e-03,1.3110603347e-03,1.9867023584e-03,5
p0b,polarization_jet,585.485564,3.1363142929e-03,1.9526213700e-03,4.2355525880e-03,1.7000572518e-03,1.3110603347e-03,1.8304462352e-03,5
p0b,polarization_jet,592.138809,2.9543119378e-03,1.8832367136e-03,4.9161028718e-03,1.4580689595e-03,1.3110603347e-03,1.8304462352e-03,5
p0b,polarization_jet,598.792054,4.2271331479e-03,3.7583985434e-03,4.4765469907e-03,1.4580689595e-03,1.3110603347e-03,1.8304462352e-03,5
p0b,polarization_jet,605.445299,2.9198818327e-03,2.8431800223e-03,3.2645895164e-03,1.4580689595e-03,1.3110603347e-03,1.8304462352e-03,5
p0b,polarization_jet,612.098544,2.0182553407e-03,2.0022148053e-03,2.4116441766e-03,1.4580689595e-03,1.3110603347e-03,1.8095944713e-03,5
p0b,polarization_jet,618.751789,2.6141855397e-03,2.0070429429e-03,2.6276816342e-03,1.4580689595e-03,1.3110603347e-03,1.7297247127e-03,5
p0b,polarization_jet,625.405034,2.5999872712e-03,1.9695394608e-03,3.4329940607e-03,1.4580689595e-03,1.3110603347e-03,1.7103117957e-03,5
p0b,polarization_jet,632.058279,3.2875705572e-03,2.1138771012e-03,3.7744820147e-03,1.4580689595e-03,1.2963553866e-03,1.7103117957e-03,5
p0b,polarization_jet,638.711524,3.1025492082e-03,3.0135704693e-03,3.2179163305e-03,1.4580689595e-03,1.2352493050e-03,1.7103117957e-03,5
p0b,polarization_jet,645.364769,2.9505963553e-03,2.9168471848e-03,3.1622209741e-03,1.4580689595e-03,1.2192548641e-03,1.7103117957e-03,5
p0b,polarization_jet,652.018014,2.8588434614e-03,2.6239904294e-03,3.6401091105e-03,1.4580689595e-03,1.2192548641e-03,1.7103117957e-03,5
p0b,polarization_jet,658.671259,2.9716405712e-03,2.1256571655e-03,4.0324314508e-03,1.4580689595e-03,1.2192548641e-03,1.7103117957e-03,5
p0b,polarization_jet,665.324504,2.4853688950e-03,1.9589984937e-03,2.4880342400e-03,1.4580689595e-03,1.2192548641e-03,1.6650954276e-03,5
p0b,polarization_jet,671.977749,1.6455339413e-03,1.5741212007e-03,1.9905490055e-03,1.4580689595e-03,1.2192548641e-03,1.6184254399e-03,5
p0b,polarization_jet,678.630994,2.0159444325e-03,1.7724469496e-03,2.4849611500e-03,1.4580689595e-03,1.2192548641e-03,1.6184254399e-03,5
p0b,polarization_jet,685.284239,2.8564151316e-03,1.8901414186e-03,3.5818946994e-03,1.3261066524e-03,1.1937954989e-03,1.6184254399e-03,5
p0b,polarization_jet,691.937484,4.1509425638e-03,1.3505228010e-03,5.5812324041e-03,1.1936399858e-03,1.1662984996e-03,1.6184254399e-03,5
p0b,polarization_jet,698.590729,2.4370066705e-03,2.3428970091e-03,3.6377153330e-03,1.1936399858e-03,1.1662984996e-03,1.6184254399e-03,5
p0b,polarization_jet,705.243974,1.9176794447e-03,1.8476286501e-03,2.0377181728e-03,1.1936399858e-03,1.1662984996e-03,1.6184254399e-03,5
p0b,polarization_jet,711.897219,1.6496570157e-03,1.3728309352e-03,2.0744241539e-03,1.1936399858e-03,1.1581094997e-03,1.6184254399e-03,5
p0b,polarization_jet,718.550464,1.3987546134e-03,1.2140533492e-03,3.2780175031e-03,1.1936399858e-03,1.1182295597e-03,1.6184254399e-03,5
p0b,polarization_jet,725.203709,3.1268830364e-03,1.4752295342e-03,3.1661106966e-03,1.1936399858e-03,1.1064284943e-03,1.6184254399e-03,5
p0b,polarization_jet,731.856954,2.2540664422e-03,1.6064373694e-03,2.8475784843e-03,1.1936399858e-03,1.0811764583e-03,1.6184254399e-03,5
p0b,polarization_jet,738.510199,2.5065089537e-03,1.0949723282e-03,2.7868242416e-03,1.1936399858e-03,9.5930596835e-04,1.6184254399e-03,5
p0b,polarization_jet,745.163444,1.9915854990e-03,1.1188077331e-03,2.7408820261e-03,1.1936399858e-03,9.2437614600e-04,1.5453288732e-03,5
p0b,polarization_jet,751.816690,1.6345587649e-03,1.5515348309e-03,3.0467695897e-03,1.1936399858e-03,9.2437614600e-04,1.4638264564e-03,5
p0b,polarization_jet,758.469935,2.1134889130e-03,2.0140193736e-03,2.9852400278e-03,1.1936399858e-03,9.2437614600e-04,1.4638264564e-03,5
p0b,polarization_jet,765.123180,1.7019960388e-03,1.4584594187e-03,2.2690627989e-03,1.1936399858e-03,9.2437614600e-04,1.3212199529e-03,5
p0b,polarization_jet,771.776425,1.1732013396e-03,1.0523803513e-03,1.3556676577e-03,1.1686595129e-03,9.2133751742e-04,1.1936399858e-03,5
p0b,polarization_jet,778.429670,1.3466345153e-03,1.1986738093e-03,1.7560091379e-03,1.1686595129e-03,9.0395109256e-04,1.1936399858e-03,5
p0b,polarization_jet,785.082915,1.6699711045e-03,1.5572472543e-03,2.2728976888e-03,1.1686595129e-03,8.9827292423e-04,1.1936399858e-03,5
p0b,polarization_jet,791.736160,2.9117134266e-03,2.1005493760e-03,3.2283350938e-03,1.1686595129e-03,8.9827292423e-04,1.1876307987e-03,5
p0b,polarization_jet,798.389405,3.1681668828e-03,2.7629243740e-03,3.3887061863e-03,1.1517838393e-03,8.9827292423e-04,1.1686595129e-03,5
p0b,polarization_jet,805.042650,2.3754063476e-03,2.3263377964e-03,3.2026339958e-03,1.1398791044e-03,8.9827292423e-04,1.1686595129e-03,5
p0b,polarization_jet,811.695895,2.4790875438e-03,1.7984050078e-03,3.0001525808e-03,1.1066528297e-03,8.9827292423e-04,1.1686595129e-03,5
p0b,polarization_jet,818.349140,2.0161744147e-03,1.6957947355e-03,2.1277055274e-03,9.1670265644e-04,8.9827292423e-04,1.1686595129e-03,5
p0b,polarization_jet,825.002385,1.4407438650e-03,1.3801091416e-03,2.5364121741e-03,8.9827292423e-04,8.5885298036e-04,1.1686595129e-03,5
p0b,polarization_jet,831.655630,1.2910320012e-03,1.0463202265e-03,1.6627711620e-03,8.8518268722e-04,8.5885298036e-04,1.1686595129e-03,5
p0b,polarization_jet,838.308875,1.4268148237e-03,1.2565965812e-03,1.9021968766e-03,8.5885298036e-04,8.0633578465e-04,1.1686595129e-03,5
p0b,polarization_jet,844.962120,1.5591598584e-03,1.4142677729e-03,1.8611147641e-03,8.5885298036e-04,8.0633578465e-04,1.1686595129e-03,5
p0b,polarization_jet,851.615365,1.6203564141e-03,1.5229326395e-03,1.8705818123e-03,8.5885298036e-04,8.0633578465e-04,1.1686595129e-03,5
p0b,polarization_jet,858.268610,1.4531008447e-03,1.4259303047e-03,1.5609440269e-03,8.5885298036e-04,8.0633578465e-04,1.1686595129e-03,5
p0b,polarization_jet,864.921855,1.4201261743e-03,1.2314036284e-03,1.4870991750e-03,8.5885298036e-04,7.9099922757e-04,1.1686595129e-03,5
p0b,polarization_jet,871.575100,1.4613243815e-03,1.2685577083e-03,1.4662213664e-03,8.5128432847e-04,7.7543537876e-04,1.1686595129e-03,5
p0b,polarization_jet,878.228345,1.2790139454e-03,1.1848414177e-03,1.5643135747e-03,7.9745633256e-04,7.7543537876e-04,1.1686595129e-03,5
p0b,polarization_jet,884.881590,1.2357988713e-03,1.0062250948e-03,1.9073916614e-03,7.7841365813e-04,7.7543537876e-04,1.1686595129e-03,5
p0b,polarization_jet,891.534835,1.2727786314e-03,1.0873669230e-03,2.1196309713e-03,7.7841365813e-04,7.7543537876e-04,1.1686595129e-03,5
p0b,polarization_jet,898.188080,1.3662337106e-03,1.2112394747e-03,1.4311435157e-03,7.7841365813e-04,7.7543537876e-04,1.1686595129e-03,5
p0b,polarization_jet,904.841325,1.3376529575e-03,1.0792980261e-03,1.4669664113e-03,7.7841365813e-04,7.7543537876e-04,1.1686595129e-03,5
p0b,polarization_jet,911.494570,1.5191360997e-03,1.0533290957e-03,1.5791942932e-03,7.7841365813e-04,7.7543537876e-04,1.1686595129e-03,5
p0b,polarization_jet,918.147815,1.7288609176e-03,1.6200922804e-03,2.2505986170e-03,7.7841365813e-04,7.7543537876e-04,1.1686595129e-03,5
