candidate_id,candidate_index,real_tanh_autodiff_loss,real_tanh_autodiff_rel_error,real_tanh_autodiff_status,real_tanh_autodiff_steps,war_loss,war_rel_error,war_status,war_steps,weight_labels,weight_map,weights
point_031,31,0.03072674572467804,0.4163839519023895,complete,97,0.030140958726406097,0.4084336459636688,complete,471,"[""1e+1"", ""1e+0""]","{""lambda_bc"": 1.0, ""lambda_ic"": 10.0}","[10.0, 1.0]"
point_032,32,0.030129658058285713,0.41751015186309814,complete,91,0.03060229681432247,0.408396452665329,complete,485,"[""1e+1"", ""1e+1""]","{""lambda_bc"": 10.0, ""lambda_ic"": 10.0}","[10.0, 10.0]"
point_033,33,0.031080331653356552,0.42316964268684387,complete,97,0.03112988919019699,0.4081293046474457,complete,482,"[""1e+1"", ""1e+2""]","{""lambda_bc"": 100.0, ""lambda_ic"": 10.0}","[10.0, 100.0]"
point_034,34,0.026774626225233078,0.45179077982902527,complete,88,0.031064840033650398,0.40877532958984375,complete,482,"[""1e+1"", ""1e+3""]","{""lambda_bc"": 1000.0, ""lambda_ic"": 10.0}","[10.0, 1000.0]"
point_035,35,0.3023741543292999,0.4161132574081421,complete,91,0.32778236269950867,0.40950384736061096,complete,488,"[""1e+2"", ""1e-3""]","{""lambda_bc"": 0.001, ""lambda_ic"": 100.0}","[100.0, 0.001]"
point_036,36,0.29761552810668945,0.414650022983551,complete,96,0.31504344940185547,0.40924519300460815,complete,474,"[""1e+2"", ""1e-2""]","{""lambda_bc"": 0.01, ""lambda_ic"": 100.0}","[100.0, 0.01]"
point_037,37,0.35514774918556213,0.4153839647769928,complete,95,0.3331954777240753,0.4089820981025696,complete,494,"[""1e+2"", ""1e-1""]","{""lambda_bc"": 0.1, ""lambda_ic"": 100.0}","[100.0, 0.1]"
point_038,38,0.30608895421028137,0.4135051369667053,complete,97,0.3043912351131439,0.40931108593940735,complete,480,"[""1e+2"", ""1e+0""]","{""lambda_bc"": 1.0, ""lambda_ic"": 100.0}","[100.0, 1.0]"
point_039,39,0.26669132709503174,0.41896647214889526,complete,88,0.3222787082195282,0.40898630023002625,complete,470,"[""1e+2"", ""1e+1""]","{""lambda_bc"": 10.0, ""lambda_ic"": 100.0}","[100.0, 10.0]"
point_040,40,0.2670234143733978,0.4185391664505005,complete,88,0.3376809358596802,0.40831562876701355,complete,483,"[""1e+2"", ""1e+2""]","{""lambda_bc"": 100.0, ""lambda_ic"": 100.0}","[100.0, 100.0]"
point_041,41,0.31396618485450745,0.4179702699184418,complete,100,0.35536542534828186,0.40842050313949585,complete,478,"[""1e+2"", ""1e+3""]","{""lambda_bc"": 1000.0, ""lambda_ic"": 100.0}","[100.0, 1000.0]"
point_042,42,3.1021728515625,0.413600355386734,complete,97,2.9432711601257324,0.4086419641971588,complete,475,"[""1e+3"", ""1e-3""]","{""lambda_bc"": 0.001, ""lambda_ic"": 1000.0}","[1000.0, 0.001]"
point_043,43,3.2019882202148438,0.4184096157550812,complete,93,3.010974645614624,0.4083927273750305,complete,469,"[""1e+3"", ""1e-2""]","{""lambda_bc"": 0.01, ""lambda_ic"": 1000.0}","[1000.0, 0.01]"
point_044,44,3.219261884689331,0.4168348014354706,complete,93,3.034609079360962,0.408454030752182,complete,484,"[""1e+3"", ""1e-1""]","{""lambda_bc"": 0.1, ""lambda_ic"": 1000.0}","[1000.0, 0.1]"
