task_id,candidate_id,candidate_index,weight_labels,weights,weight_map,war_status,war_loss,war_rel_error,war_steps,war_history_points,realad_status,realad_loss,realad_rel_error,realad_steps,realad_history_points,paired_complete,geometric_mean_rel_error,max_rel_error,mean_rel_error
cahn_hilliard_o4,point_019,19,"[""1e-1"", ""1e+2""]","[0.1,100.0]","{""lambda_ic"":0.1,""mu_mean"":100.0}",complete,0.016920695598900696,0.030634598482740246,436,13,complete,0.015371577897658951,0.03198079099196413,731,13,True,0.031300458322511146,0.03198079099196413,0.03130769473735219
cahn_hilliard_o4,point_020,20,"[""1e-1"", ""1e+3""]","[0.1,1000.0]","{""lambda_ic"":0.1,""mu_mean"":1000.0}",complete,1.5907395751998188,0.22327237719251405,436,13,complete,0.09025659563764818,0.0902901936632574,736,13,True,0.1419834714900574,0.22327237719251405,0.15678128542788572
cahn_hilliard_o4,point_021,21,"[""1e+0"", ""1e-3""]","[1.0,0.001]","{""lambda_ic"":1.0,""mu_mean"":0.001}",complete,0.02604945015044094,0.05409971238586471,437,13,complete,0.01475658266885726,0.03186630060954266,731,13,True,0.041520569574341866,0.05409971238586471,0.04298300649770369
cahn_hilliard_o4,point_022,22,"[""1e+0"", ""1e-2""]","[1.0,0.01]","{""lambda_ic"":1.0,""mu_mean"":0.01}",complete,0.024272883550322453,0.05177768848374,436,13,complete,0.015132405005109161,0.032511386358969385,730,13,True,0.04102882444171696,0.05177768848374,0.0421445374213547
cahn_hilliard_o4,point_023,23,"[""1e+0"", ""1e-1""]","[1.0,0.1]","{""lambda_ic"":1.0,""mu_mean"":0.1}",complete,0.025526905724107048,0.052828830852925196,438,13,complete,0.016821115283811323,0.03469064493941879,730,13,True,0.04280965094092033,0.052828830852925196,0.04375973789617199
cahn_hilliard_o4,point_024,24,"[""1e+0"", ""1e+0""]","[1.0,1.0]","{""lambda_ic"":1.0,""mu_mean"":1.0}",complete,0.02693994278523492,0.05439041234984767,437,13,complete,0.009018655415254448,0.019330029717760686,730,13,True,0.03242480974630095,0.05439041234984767,0.03686022103380418
cahn_hilliard_o4,point_025,25,"[""1e+0"", ""1e+1""]","[1.0,10.0]","{""lambda_ic"":1.0,""mu_mean"":10.0}",complete,0.029690191602962414,0.057594857810856104,437,13,complete,0.010849634640940489,0.026758324015026903,730,13,True,0.03925737977632092,0.057594857810856104,0.0421765909129415
cahn_hilliard_o4,point_026,26,"[""1e+0"", ""1e+2""]","[1.0,100.0]","{""lambda_ic"":1.0,""mu_mean"":100.0}",complete,0.015583193488283237,0.030363312559683536,437,13,complete,0.015015130644229803,0.030319052959856447,735,13,True,0.03034117468941701,0.030363312559683536,0.03034118275976999
cahn_hilliard_o4,point_027,27,"[""1e+0"", ""1e+3""]","[1.0,1000.0]","{""lambda_ic"":1.0,""mu_mean"":1000.0}",complete,1.3173477872095687,0.20488640766248079,437,13,complete,0.07510782511402687,0.08566440110938474,733,13,True,0.1324819663496118,0.20488640766248079,0.14527540438593275
cahn_hilliard_o4,point_028,28,"[""1e+1"", ""1e-3""]","[10.0,0.001]","{""lambda_ic"":10.0,""mu_mean"":0.001}",complete,0.02858530242875368,0.05520088354951014,438,13,complete,0.03597566545301374,0.054668688067939085,727,13,True,0.05493414133162363,0.05520088354951014,0.054934785808724615
cahn_hilliard_o4,point_029,29,"[""1e+1"", ""1e-2""]","[10.0,0.01]","{""lambda_ic"":10.0,""mu_mean"":0.01}",complete,0.027675000630231615,0.054093531668201536,436,13,complete,0.035537116978781064,0.05424707003390199,730,13,True,0.054170246453067054,0.05424707003390199,0.05417030085105176
cahn_hilliard_o4,point_030,30,"[""1e+1"", ""1e-1""]","[10.0,0.1]","{""lambda_ic"":10.0,""mu_mean"":0.1}",complete,0.012074314806612392,0.03245482721285411,436,13,complete,0.031865325847544666,0.05030420757610168,726,13,True,0.04040562293743195,0.05030420757610168,0.04137951739447789
cahn_hilliard_o4,point_031,31,"[""1e+1"", ""1e+0""]","[10.0,1.0]","{""lambda_ic"":10.0,""mu_mean"":1.0}",complete,0.01983810379253703,0.043524436357786175,436,13,complete,0.027703488790101052,0.05219683210126615,731,13,True,0.047663798598827696,0.05219683210126615,0.04786063422952616
cahn_hilliard_o4,point_032,32,"[""1e+1"", ""1e+1""]","[10.0,10.0]","{""lambda_ic"":10.0,""mu_mean"":10.0}",complete,0.011126938621468576,0.02454221066289811,436,13,complete,0.014578794343703565,0.035990541169905396,732,13,True,0.029720152140652403,0.035990541169905396,0.03026637591640175
cahn_hilliard_o4,point_033,33,"[""1e+1"", ""1e+2""]","[10.0,100.0]","{""lambda_ic"":10.0,""mu_mean"":100.0}",complete,0.020920418780308356,0.03504936257970114,435,13,complete,0.05191305746892941,0.07475584332359478,727,13,True,0.05118734860881158,0.07475584332359478,0.054902602951647964
cahn_hilliard_o4,point_034,34,"[""1e+1"", ""1e+3""]","[10.0,1000.0]","{""lambda_ic"":10.0,""mu_mean"":1000.0}",complete,0.17541017213106178,0.06899312854316329,435,13,complete,0.08620190907118525,0.1116188020380442,729,13,True,0.08775494491391742,0.1116188020380442,0.09030596529060375
cahn_hilliard_o4,point_035,35,"[""1e+2"", ""1e-3""]","[100.0,0.001]","{""lambda_ic"":100.0,""mu_mean"":0.001}",complete,0.018053449322328215,0.03506538999608221,436,13,complete,0.028754984980028264,0.0450586985622487,723,13,True,0.039749224367289976,0.0450586985622487,0.04006204427916546
cahn_hilliard_o4,point_036,36,"[""1e+2"", ""1e-2""]","[100.0,0.01]","{""lambda_ic"":100.0,""mu_mean"":0.01}",complete,0.017960774016012513,0.03499397260691828,436,13,complete,0.028232051738582103,0.04440300290249952,724,13,True,0.039418745125066844,0.04440300290249952,0.0396984877547089
cahn_hilliard_o4,point_037,37,"[""1e+2"", ""1e-1""]","[100.0,0.1]","{""lambda_ic"":100.0,""mu_mean"":0.1}",complete,0.017635632323712742,0.03450697483217415,436,13,complete,0.027689770711545117,0.04345524523572747,726,13,True,0.03872349485357957,0.04345524523572747,0.038981110033950814
cahn_hilliard_o4,point_038,38,"[""1e+2"", ""1e+0""]","[100.0,1.0]","{""lambda_ic"":100.0,""mu_mean"":1.0}",complete,0.016112970676391062,0.03222171608297512,435,13,complete,0.0504303074541575,0.06666125884052745,724,13,True,0.04634587528673065,0.06666125884052745,0.04944148746175128
