[run 1/994] poly_d2_o2 point_000 war weights=(0.001,)
[run 955/994] poly_d2_o6 point_323 war weights=(1000.0, 10.0, 0.01)
[run 956/994] poly_d2_o6 point_323 real_tanh_autodiff weights=(1000.0, 10.0, 0.01)
[run 957/994] poly_d2_o6 point_324 war weights=(1000.0, 10.0, 0.1)
[run 958/994] poly_d2_o6 point_324 real_tanh_autodiff weights=(1000.0, 10.0, 0.1)
[run 959/994] poly_d2_o6 point_325 war weights=(1000.0, 10.0, 1.0)
[run 960/994] poly_d2_o6 point_325 real_tanh_autodiff weights=(1000.0, 10.0, 1.0)
[run 961/994] poly_d2_o6 point_326 war weights=(1000.0, 10.0, 10.0)
[run 962/994] poly_d2_o6 point_326 real_tanh_autodiff weights=(1000.0, 10.0, 10.0)
[run 963/994] poly_d2_o6 point_327 war weights=(1000.0, 10.0, 100.0)
[run 964/994] poly_d2_o6 point_327 real_tanh_autodiff weights=(1000.0, 10.0, 100.0)
[run 965/994] poly_d2_o6 point_328 war weights=(1000.0, 10.0, 1000.0)
[run 966/994] poly_d2_o6 point_328 real_tanh_autodiff weights=(1000.0, 10.0, 1000.0)
[run 967/994] poly_d2_o6 point_329 war weights=(1000.0, 100.0, 0.001)
[run 968/994] poly_d2_o6 point_329 real_tanh_autodiff weights=(1000.0, 100.0, 0.001)
[run 969/994] poly_d2_o6 point_330 war weights=(1000.0, 100.0, 0.01)
[run 970/994] poly_d2_o6 point_330 real_tanh_autodiff weights=(1000.0, 100.0, 0.01)
[run 971/994] poly_d2_o6 point_331 war weights=(1000.0, 100.0, 0.1)
[run 972/994] poly_d2_o6 point_331 real_tanh_autodiff weights=(1000.0, 100.0, 0.1)
[run 973/994] poly_d2_o6 point_332 war weights=(1000.0, 100.0, 1.0)
[run 974/994] poly_d2_o6 point_332 real_tanh_autodiff weights=(1000.0, 100.0, 1.0)
[run 975/994] poly_d2_o6 point_333 war weights=(1000.0, 100.0, 10.0)
[run 976/994] poly_d2_o6 point_333 real_tanh_autodiff weights=(1000.0, 100.0, 10.0)
[run 977/994] poly_d2_o6 point_334 war weights=(1000.0, 100.0, 100.0)
[run 978/994] poly_d2_o6 point_334 real_tanh_autodiff weights=(1000.0, 100.0, 100.0)
[run 979/994] poly_d2_o6 point_335 war weights=(1000.0, 100.0, 1000.0)
[run 980/994] poly_d2_o6 point_335 real_tanh_autodiff weights=(1000.0, 100.0, 1000.0)
[run 981/994] poly_d2_o6 point_336 war weights=(1000.0, 1000.0, 0.001)
[run 982/994] poly_d2_o6 point_336 real_tanh_autodiff weights=(1000.0, 1000.0, 0.001)
[run 983/994] poly_d2_o6 point_337 war weights=(1000.0, 1000.0, 0.01)
[run 984/994] poly_d2_o6 point_337 real_tanh_autodiff weights=(1000.0, 1000.0, 0.01)
[run 985/994] poly_d2_o6 point_338 war weights=(1000.0, 1000.0, 0.1)
[run 986/994] poly_d2_o6 point_338 real_tanh_autodiff weights=(1000.0, 1000.0, 0.1)
[run 987/994] poly_d2_o6 point_339 war weights=(1000.0, 1000.0, 1.0)
[run 988/994] poly_d2_o6 point_339 real_tanh_autodiff weights=(1000.0, 1000.0, 1.0)
[run 989/994] poly_d2_o6 point_340 war weights=(1000.0, 1000.0, 10.0)
[run 990/994] poly_d2_o6 point_340 real_tanh_autodiff weights=(1000.0, 1000.0, 10.0)
[run 991/994] poly_d2_o6 point_341 war weights=(1000.0, 1000.0, 100.0)
[run 992/994] poly_d2_o6 point_341 real_tanh_autodiff weights=(1000.0, 1000.0, 100.0)
[run 993/994] poly_d2_o6 point_342 war weights=(1000.0, 1000.0, 1000.0)
[run 994/994] poly_d2_o6 point_342 real_tanh_autodiff weights=(1000.0, 1000.0, 1000.0)
