candidate_id,candidate_index,real_tanh_autodiff_loss,real_tanh_autodiff_rel_error,real_tanh_autodiff_status,real_tanh_autodiff_steps,war_loss,war_rel_error,war_status,war_steps,weight_labels,weight_map,weights
point_256,256,,,missing,,,,missing,,"[""1e+2"", ""1e-2"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.01, ""w_u"": 100.0}","[100.0, 0.01, 10.0]"
point_257,257,,,missing,,,,missing,,"[""1e+2"", ""1e-2"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.01, ""w_u"": 100.0}","[100.0, 0.01, 100.0]"
point_258,258,,,missing,,,,missing,,"[""1e+2"", ""1e-2"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.01, ""w_u"": 100.0}","[100.0, 0.01, 1000.0]"
point_259,259,,,missing,,,,missing,,"[""1e+2"", ""1e-1"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.1, ""w_u"": 100.0}","[100.0, 0.1, 0.001]"
point_260,260,,,missing,,,,missing,,"[""1e+2"", ""1e-1"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.1, ""w_u"": 100.0}","[100.0, 0.1, 0.01]"
point_261,261,,,missing,,,,missing,,"[""1e+2"", ""1e-1"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.1, ""w_u"": 100.0}","[100.0, 0.1, 0.1]"
point_262,262,,,missing,,,,missing,,"[""1e+2"", ""1e-1"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.1, ""w_u"": 100.0}","[100.0, 0.1, 1.0]"
point_263,263,,,missing,,,,missing,,"[""1e+2"", ""1e-1"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.1, ""w_u"": 100.0}","[100.0, 0.1, 10.0]"
point_264,264,,,missing,,,,missing,,"[""1e+2"", ""1e-1"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.1, ""w_u"": 100.0}","[100.0, 0.1, 100.0]"
point_265,265,,,missing,,,,missing,,"[""1e+2"", ""1e-1"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.1, ""w_u"": 100.0}","[100.0, 0.1, 1000.0]"
point_266,266,,,missing,,,,missing,,"[""1e+2"", ""1e+0"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 1.0, ""w_u"": 100.0}","[100.0, 1.0, 0.001]"
point_267,267,,,missing,,,,missing,,"[""1e+2"", ""1e+0"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 1.0, ""w_u"": 100.0}","[100.0, 1.0, 0.01]"
point_268,268,,,missing,,,,missing,,"[""1e+2"", ""1e+0"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 1.0, ""w_u"": 100.0}","[100.0, 1.0, 0.1]"
point_269,269,,,missing,,,,missing,,"[""1e+2"", ""1e+0"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 1.0, ""w_u"": 100.0}","[100.0, 1.0, 1.0]"
point_270,270,,,missing,,,,missing,,"[""1e+2"", ""1e+0"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 1.0, ""w_u"": 100.0}","[100.0, 1.0, 10.0]"
point_271,271,,,missing,,,,missing,,"[""1e+2"", ""1e+0"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 1.0, ""w_u"": 100.0}","[100.0, 1.0, 100.0]"
point_272,272,,,missing,,,,missing,,"[""1e+2"", ""1e+0"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 1.0, ""w_u"": 100.0}","[100.0, 1.0, 1000.0]"
point_273,273,,,missing,,,,missing,,"[""1e+2"", ""1e+1"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 10.0, ""w_u"": 100.0}","[100.0, 10.0, 0.001]"
point_274,274,,,missing,,,,missing,,"[""1e+2"", ""1e+1"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 10.0, ""w_u"": 100.0}","[100.0, 10.0, 0.01]"
point_275,275,,,missing,,,,missing,,"[""1e+2"", ""1e+1"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 10.0, ""w_u"": 100.0}","[100.0, 10.0, 0.1]"
point_276,276,,,missing,,,,missing,,"[""1e+2"", ""1e+1"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 10.0, ""w_u"": 100.0}","[100.0, 10.0, 1.0]"
point_277,277,,,missing,,,,missing,,"[""1e+2"", ""1e+1"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 10.0, ""w_u"": 100.0}","[100.0, 10.0, 10.0]"
point_278,278,,,missing,,,,missing,,"[""1e+2"", ""1e+1"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 10.0, ""w_u"": 100.0}","[100.0, 10.0, 100.0]"
point_279,279,,,missing,,,,missing,,"[""1e+2"", ""1e+1"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 10.0, ""w_u"": 100.0}","[100.0, 10.0, 1000.0]"
point_280,280,,,missing,,,,missing,,"[""1e+2"", ""1e+2"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 100.0, ""w_u"": 100.0}","[100.0, 100.0, 0.001]"
point_281,281,,,missing,,,,missing,,"[""1e+2"", ""1e+2"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 100.0, ""w_u"": 100.0}","[100.0, 100.0, 0.01]"
point_282,282,,,missing,,,,missing,,"[""1e+2"", ""1e+2"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 100.0, ""w_u"": 100.0}","[100.0, 100.0, 0.1]"
point_283,283,,,missing,,,,missing,,"[""1e+2"", ""1e+2"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 100.0, ""w_u"": 100.0}","[100.0, 100.0, 1.0]"
point_284,284,,,missing,,,,missing,,"[""1e+2"", ""1e+2"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 100.0, ""w_u"": 100.0}","[100.0, 100.0, 10.0]"
point_285,285,,,missing,,,,missing,,"[""1e+2"", ""1e+2"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 100.0, ""w_u"": 100.0}","[100.0, 100.0, 100.0]"
point_286,286,,,missing,,,,missing,,"[""1e+2"", ""1e+2"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 100.0, ""w_u"": 100.0}","[100.0, 100.0, 1000.0]"
point_287,287,,,missing,,,,missing,,"[""1e+2"", ""1e+3"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 1000.0, ""w_u"": 100.0}","[100.0, 1000.0, 0.001]"
point_288,288,,,missing,,,,missing,,"[""1e+2"", ""1e+3"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 1000.0, ""w_u"": 100.0}","[100.0, 1000.0, 0.01]"
point_289,289,,,missing,,,,missing,,"[""1e+2"", ""1e+3"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 1000.0, ""w_u"": 100.0}","[100.0, 1000.0, 0.1]"
point_290,290,,,missing,,,,missing,,"[""1e+2"", ""1e+3"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 1000.0, ""w_u"": 100.0}","[100.0, 1000.0, 1.0]"
point_291,291,,,missing,,,,missing,,"[""1e+2"", ""1e+3"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 1000.0, ""w_u"": 100.0}","[100.0, 1000.0, 10.0]"
point_292,292,,,missing,,,,missing,,"[""1e+2"", ""1e+3"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 1000.0, ""w_u"": 100.0}","[100.0, 1000.0, 100.0]"
point_293,293,,,missing,,,,missing,,"[""1e+2"", ""1e+3"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 1000.0, ""w_u"": 100.0}","[100.0, 1000.0, 1000.0]"
point_294,294,,,missing,,,,missing,,"[""1e+3"", ""1e-3"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.001, ""w_u"": 1000.0}","[1000.0, 0.001, 0.001]"
point_295,295,,,missing,,,,missing,,"[""1e+3"", ""1e-3"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.001, ""w_u"": 1000.0}","[1000.0, 0.001, 0.01]"
point_296,296,,,missing,,,,missing,,"[""1e+3"", ""1e-3"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.001, ""w_u"": 1000.0}","[1000.0, 0.001, 0.1]"
point_297,297,,,missing,,,,missing,,"[""1e+3"", ""1e-3"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.001, ""w_u"": 1000.0}","[1000.0, 0.001, 1.0]"
point_298,298,,,missing,,,,missing,,"[""1e+3"", ""1e-3"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.001, ""w_u"": 1000.0}","[1000.0, 0.001, 10.0]"
point_299,299,,,missing,,,,missing,,"[""1e+3"", ""1e-3"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.001, ""w_u"": 1000.0}","[1000.0, 0.001, 100.0]"
point_300,300,,,missing,,,,missing,,"[""1e+3"", ""1e-3"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.001, ""w_u"": 1000.0}","[1000.0, 0.001, 1000.0]"
point_301,301,,,missing,,,,missing,,"[""1e+3"", ""1e-2"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.01, ""w_u"": 1000.0}","[1000.0, 0.01, 0.001]"
point_302,302,,,missing,,,,missing,,"[""1e+3"", ""1e-2"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.01, ""w_u"": 1000.0}","[1000.0, 0.01, 0.01]"
point_303,303,,,missing,,,,missing,,"[""1e+3"", ""1e-2"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.01, ""w_u"": 1000.0}","[1000.0, 0.01, 0.1]"
point_304,304,,,missing,,,,missing,,"[""1e+3"", ""1e-2"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.01, ""w_u"": 1000.0}","[1000.0, 0.01, 1.0]"
point_305,305,,,missing,,,,missing,,"[""1e+3"", ""1e-2"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.01, ""w_u"": 1000.0}","[1000.0, 0.01, 10.0]"
point_306,306,,,missing,,,,missing,,"[""1e+3"", ""1e-2"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.01, ""w_u"": 1000.0}","[1000.0, 0.01, 100.0]"
point_307,307,,,missing,,,,missing,,"[""1e+3"", ""1e-2"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.01, ""w_u"": 1000.0}","[1000.0, 0.01, 1000.0]"
point_308,308,,,missing,,,,missing,,"[""1e+3"", ""1e-1"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.1, ""w_u"": 1000.0}","[1000.0, 0.1, 0.001]"
point_309,309,,,missing,,,,missing,,"[""1e+3"", ""1e-1"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.1, ""w_u"": 1000.0}","[1000.0, 0.1, 0.01]"
point_310,310,,,missing,,,,missing,,"[""1e+3"", ""1e-1"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.1, ""w_u"": 1000.0}","[1000.0, 0.1, 0.1]"
point_311,311,,,missing,,,,missing,,"[""1e+3"", ""1e-1"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.1, ""w_u"": 1000.0}","[1000.0, 0.1, 1.0]"
point_312,312,,,missing,,,,missing,,"[""1e+3"", ""1e-1"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.1, ""w_u"": 1000.0}","[1000.0, 0.1, 10.0]"
point_313,313,,,missing,,,,missing,,"[""1e+3"", ""1e-1"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.1, ""w_u"": 1000.0}","[1000.0, 0.1, 100.0]"
point_314,314,,,missing,,,,missing,,"[""1e+3"", ""1e-1"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.1, ""w_u"": 1000.0}","[1000.0, 0.1, 1000.0]"
point_315,315,,,missing,,,,missing,,"[""1e+3"", ""1e+0"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 1.0, ""w_u"": 1000.0}","[1000.0, 1.0, 0.001]"
point_316,316,,,missing,,,,missing,,"[""1e+3"", ""1e+0"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 1.0, ""w_u"": 1000.0}","[1000.0, 1.0, 0.01]"
point_317,317,,,missing,,,,missing,,"[""1e+3"", ""1e+0"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 1.0, ""w_u"": 1000.0}","[1000.0, 1.0, 0.1]"
point_318,318,,,missing,,,,missing,,"[""1e+3"", ""1e+0"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 1.0, ""w_u"": 1000.0}","[1000.0, 1.0, 1.0]"
point_319,319,,,missing,,,,missing,,"[""1e+3"", ""1e+0"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 1.0, ""w_u"": 1000.0}","[1000.0, 1.0, 10.0]"
point_320,320,,,missing,,,,missing,,"[""1e+3"", ""1e+0"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 1.0, ""w_u"": 1000.0}","[1000.0, 1.0, 100.0]"
point_321,321,,,missing,,,,missing,,"[""1e+3"", ""1e+0"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 1.0, ""w_u"": 1000.0}","[1000.0, 1.0, 1000.0]"
point_322,322,,,missing,,,,missing,,"[""1e+3"", ""1e+1"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 10.0, ""w_u"": 1000.0}","[1000.0, 10.0, 0.001]"
point_323,323,,,missing,,,,missing,,"[""1e+3"", ""1e+1"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 10.0, ""w_u"": 1000.0}","[1000.0, 10.0, 0.01]"
point_324,324,,,missing,,,,missing,,"[""1e+3"", ""1e+1"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 10.0, ""w_u"": 1000.0}","[1000.0, 10.0, 0.1]"
point_325,325,,,missing,,,,missing,,"[""1e+3"", ""1e+1"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 10.0, ""w_u"": 1000.0}","[1000.0, 10.0, 1.0]"
point_326,326,,,missing,,,,missing,,"[""1e+3"", ""1e+1"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 10.0, ""w_u"": 1000.0}","[1000.0, 10.0, 10.0]"
point_327,327,,,missing,,,,missing,,"[""1e+3"", ""1e+1"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 10.0, ""w_u"": 1000.0}","[1000.0, 10.0, 100.0]"
point_328,328,,,missing,,,,missing,,"[""1e+3"", ""1e+1"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 10.0, ""w_u"": 1000.0}","[1000.0, 10.0, 1000.0]"
point_329,329,,,missing,,,,missing,,"[""1e+3"", ""1e+2"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 100.0, ""w_u"": 1000.0}","[1000.0, 100.0, 0.001]"
point_330,330,,,missing,,,,missing,,"[""1e+3"", ""1e+2"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 100.0, ""w_u"": 1000.0}","[1000.0, 100.0, 0.01]"
point_331,331,,,missing,,,,missing,,"[""1e+3"", ""1e+2"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 100.0, ""w_u"": 1000.0}","[1000.0, 100.0, 0.1]"
point_332,332,,,missing,,,,missing,,"[""1e+3"", ""1e+2"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 100.0, ""w_u"": 1000.0}","[1000.0, 100.0, 1.0]"
point_333,333,,,missing,,,,missing,,"[""1e+3"", ""1e+2"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 100.0, ""w_u"": 1000.0}","[1000.0, 100.0, 10.0]"
point_334,334,,,missing,,,,missing,,"[""1e+3"", ""1e+2"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 100.0, ""w_u"": 1000.0}","[1000.0, 100.0, 100.0]"
point_335,335,,,missing,,,,missing,,"[""1e+3"", ""1e+2"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 100.0, ""w_u"": 1000.0}","[1000.0, 100.0, 1000.0]"
point_336,336,,,missing,,,,missing,,"[""1e+3"", ""1e+3"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 1000.0, ""w_u"": 1000.0}","[1000.0, 1000.0, 0.001]"
point_337,337,,,missing,,,,missing,,"[""1e+3"", ""1e+3"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 1000.0, ""w_u"": 1000.0}","[1000.0, 1000.0, 0.01]"
point_338,338,,,missing,,,,missing,,"[""1e+3"", ""1e+3"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 1000.0, ""w_u"": 1000.0}","[1000.0, 1000.0, 0.1]"
point_339,339,,,missing,,,,missing,,"[""1e+3"", ""1e+3"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 1000.0, ""w_u"": 1000.0}","[1000.0, 1000.0, 1.0]"
point_340,340,,,missing,,,,missing,,"[""1e+3"", ""1e+3"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 1000.0, ""w_u"": 1000.0}","[1000.0, 1000.0, 10.0]"
point_341,341,,,missing,,,,missing,,"[""1e+3"", ""1e+3"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 1000.0, ""w_u"": 1000.0}","[1000.0, 1000.0, 100.0]"
point_342,342,,,missing,,,,missing,,"[""1e+3"", ""1e+3"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 1000.0, ""w_u"": 1000.0}","[1000.0, 1000.0, 1000.0]"
