candidate_id,candidate_index,real_tanh_autodiff_loss,real_tanh_autodiff_rel_error,real_tanh_autodiff_status,real_tanh_autodiff_steps,war_loss,war_rel_error,war_status,war_steps,weight_labels,weight_map,weights
point_059,59,0.08646685730030387,1.446738271162224,complete,63,0.00032371101937846245,0.2083889409326316,complete,71,"[""1e-2"", ""1e-2"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.01, ""w_u"": 0.01}","[0.01, 0.01, 1.0]"
point_060,60,0.08898883786959381,1.0128533962360808,complete,63,0.0003169291790412977,0.2436655852236829,complete,71,"[""1e-2"", ""1e-2"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.01, ""w_u"": 0.01}","[0.01, 0.01, 10.0]"
point_061,61,0.06834136091777772,0.49919486068774627,complete,64,0.0020985790635972544,0.5133635820180782,complete,71,"[""1e-2"", ""1e-2"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.01, ""w_u"": 0.01}","[0.01, 0.01, 100.0]"
point_062,62,0.1494287127216165,0.7221514748307232,complete,63,0.21861081357816767,0.9468140102897681,complete,71,"[""1e-2"", ""1e-2"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.01, ""w_u"": 0.01}","[0.01, 0.01, 1000.0]"
point_063,63,0.08713254455005434,1.3497777678480034,complete,63,0.0005754538120446284,0.15919441217014413,complete,71,"[""1e-2"", ""1e-1"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.1, ""w_u"": 0.01}","[0.01, 0.1, 0.001]"
point_064,64,0.08713025994915508,1.3471818133459852,complete,63,0.0005831774665610678,0.15851413551003432,complete,71,"[""1e-2"", ""1e-1"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.1, ""w_u"": 0.01}","[0.01, 0.1, 0.01]"
point_065,65,0.08665488338479467,1.32175954388671,complete,64,0.0005467856762862952,0.1570465912404847,complete,71,"[""1e-2"", ""1e-1"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.1, ""w_u"": 0.01}","[0.01, 0.1, 0.1]"
point_066,66,0.09167442477710785,1.1904092731443852,complete,63,0.0004334290643680621,0.17290438305280448,complete,71,"[""1e-2"", ""1e-1"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.1, ""w_u"": 0.01}","[0.01, 0.1, 1.0]"
point_067,67,0.0904278114772375,0.8815506924797228,complete,64,0.00045666859204557156,0.21948781378634377,complete,71,"[""1e-2"", ""1e-1"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.1, ""w_u"": 0.01}","[0.01, 0.1, 10.0]"
point_068,68,0.0710432159347621,0.4861025263497893,complete,64,0.0023699060939078812,0.4872189083730692,complete,71,"[""1e-2"", ""1e-1"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.1, ""w_u"": 0.01}","[0.01, 0.1, 100.0]"
